 ,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
MINOR-B,8019,5620,13892,3447,2854,2508,2222,2002,1770,1614
MINOR-U,8941,4937,3410,2673,2081,1736,1435,1271,1132,1019
VARX,1,1,1,1,1,1,1,1,1,1
IMR,28714,14500,9555,7014,5474,4422,3702,3120,2659,2338
MTCSC-C,1,1,1,1,1,1,1,1,1,1
Akane,1,1,1,1,1,1,1,1,1,1
MTCSC-A,1,1,1,1,1,1,1,1,1,1
